Game_ID,Event_Number,Frame_Number,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29
C:\Users\u172951\Documents\data\0021500480.json,13,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,13,380,23.0,0.10972409617727674,7.548809966605198,-0.11603839489064356,3.168722999944471,23.0,0.10972409617727674,7.548809966605198,-0.11603839489064356,3.168722999944471,1.0,-3.371747880871523e-07,3.371747880871523e-07,0.0,0.0,23.0,-0.154356043505679,49.39689582947529,-0.7460990876662063,15.208054304380576,23.0,-0.154356043505679,49.39689582947529,-0.7460990876662063,15.208054304380576,23.0,-0.3048500204212239,49.0409341585175,-0.7384255172438831,13.581921031108806
C:\Users\u172951\Documents\data\0021500480.json,13,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,13,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,14,39,23.0,-0.1710007717230171,4.212798753617014,0.0,0.0,23.0,-1.43177028250144,24.22942080824536,0.0,0.0,23.0,-1.2699021358910478,24.06053332269975,0.0,0.0,23.0,-1.2224304458872657,27.114458382077864,0.0,0.0,23.0,-1.1354125763532055,26.1624675173428,0.0,0.0,23.0,-1.2796732754048765,28.812057779712685,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,14,52,23.0,0.15334279235932205,6.522702414376963,-0.40522624932062956,0.7939261587182003,23.0,-1.2220181804617856,11.175860503300267,-0.40522624932062956,0.7939261587182003,21.0,-1.466346942417745,15.297484047603612,0.0,0.0,23.0,-0.2846162137400903,25.810680639678534,-1.6821767668171894,3.348446290421607,23.0,-0.17190085062858987,29.14986353135332,-1.6821767668171894,3.348446290421607,23.0,-0.27001605780292237,27.95971420359836,-1.83376505970688,3.636866218433637
C:\Users\u172951\Documents\data\0021500480.json,14,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,14,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,14,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,14,380,23.0,0.10972409617727674,7.548809966605198,-0.11603839489064356,3.168722999944471,23.0,0.10972409617727674,7.548809966605198,-0.11603839489064356,3.168722999944471,1.0,-3.371747880871523e-07,3.371747880871523e-07,0.0,0.0,23.0,-0.154356043505679,49.39689582947529,-0.7460990876662063,15.208054304380576,23.0,-0.154356043505679,49.39689582947529,-0.7460990876662063,15.208054304380576,23.0,-0.3048500204212239,49.0409341585175,-0.7384255172438831,13.581921031108806
C:\Users\u172951\Documents\data\0021500480.json,14,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,14,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,15,39,23.0,-0.1710007717230171,4.212798753617014,0.0,0.0,23.0,-1.43177028250144,24.22942080824536,0.0,0.0,23.0,-1.2699021358910478,24.06053332269975,0.0,0.0,23.0,-1.2224304458872657,27.114458382077864,0.0,0.0,23.0,-1.1354125763532055,26.1624675173428,0.0,0.0,23.0,-1.2796732754048765,28.812057779712685,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,15,52,23.0,0.15334279235932205,6.522702414376963,-0.40522624932062956,0.7939261587182003,23.0,-1.2220181804617856,11.175860503300267,-0.40522624932062956,0.7939261587182003,21.0,-1.466346942417745,15.297484047603612,0.0,0.0,23.0,-0.2846162137400903,25.810680639678534,-1.6821767668171894,3.348446290421607,23.0,-0.17190085062858987,29.14986353135332,-1.6821767668171894,3.348446290421607,23.0,-0.27001605780292237,27.95971420359836,-1.83376505970688,3.636866218433637
C:\Users\u172951\Documents\data\0021500480.json,15,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,15,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,15,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,15,380,23.0,0.10972409617727674,7.548809966605198,-0.11603839489064356,3.168722999944471,23.0,0.10972409617727674,7.548809966605198,-0.11603839489064356,3.168722999944471,1.0,-3.371747880871523e-07,3.371747880871523e-07,0.0,0.0,23.0,-0.154356043505679,49.39689582947529,-0.7460990876662063,15.208054304380576,23.0,-0.154356043505679,49.39689582947529,-0.7460990876662063,15.208054304380576,23.0,-0.3048500204212239,49.0409341585175,-0.7384255172438831,13.581921031108806
C:\Users\u172951\Documents\data\0021500480.json,15,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,15,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,18,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,18,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\u172951\Documents\data\0021500480.json,18,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
